"APPRAISAL_YR","ACCOUNT_NUM","LATE_APP_IND","LATE_DOC_IND"
"2019","99850030000085600","N","N"
"2019","99850030000092600","N","N"
"2019","99850030000107850","N","N"
"2019","99850030000148650","N","N"
"2019","99850030000203500","N","N"
"2019","99850030000204250","N","N"
"2019","99850030000206850","N","N"
"2019","99850030000210750","N","N"
"2019","99850030000218200","N","N"
"2019","99850030000246400","Y","N"
"2019","99850030000282750","N","N"
"2019","99850030000282800","N","N"
"2019","99850030000300150","N","N"
"2019","99850030000478050","N","N"
"2019","99850030000498150","N","N"
"2019","99850350000018350","N","N"
"2019","99850350000038050","N","N"
"2019","99850350000055950","N","N"
"2019","99850350000153650","N","N"
"2019","99850350000209650","N","N"
"2019","99850350000237050","N","N"
"2019","99850350000244000","N","N"
"2019","99850350000281350","N","N"
"2019","99850350000285200","N","N"
"2019","99850570000066950","N","N"
"2019","99850570000080900","N","N"
"2019","99850570000102900","N","N"
"2019","99850570000115550","N","N"
"2019","99850630000007950","N","N"
"2019","99850630000018300","N","N"
"2019","99850630000053500","N","N"
"2019","99850770000022950","N","N"
"2019","99860020000044850","N","N"
"2019","99860020000151600","N","N"
"2019","99860020000247550","N","N"
"2019","99860020000274900","N","N"
"2019","99860020000336600","N","N"
"2019","99860020000352250","N","N"
"2019","99860020000384700","N","N"
"2019","99860020000410450","N","N"
"2019","99860020000437750","N","N"
"2019","99860020000510400","N","N"
"2019","99860020000510800","N","N"
"2019","99860020000522300","N","N"
"2019","99860020000561550","N","N"
"2019","99860020000580800","N","N"
"2019","99860020000593400","N","N"
"2019","99860020000595250","N","N"
"2019","99860020000671400","N","N"
"2019","99860020000889400","N","N"
"2019","99860020000892650","N","N"
"2019","99860020001022400","N","N"
"2019","99860020001022750","N","N"
"2019","99860020001057600","N","N"
"2019","99860020001243400","N","N"
"2019","99862330000001050","N","N"
"2019","99862330000001300","N","N"
"2019","99862330000024750","N","N"
"2019","99862330000080750","Y","N"
"2019","99862330000095800","N","N"
"2019","99862330000117200","N","N"
"2019","99862330000130550","N","N"
"2019","99863090000016700","N","N"
"2019","99863090000016800","N","N"
"2019","99863090000048300","N","N"
"2019","99863430000004700","N","N"
"2019","99863560000026350","N","N"
"2019","99870060000011450","N","N"
"2019","99870060000055500","N","N"
"2019","99870060000065250","N","N"
"2019","99870060000067150","N","N"
"2019","99870060000067900","N","N"
"2019","99870060000112500","N","N"
"2019","99870060000223600","N","N"
"2019","99870490000021100","N","N"
"2019","99870490000024450","N","N"
"2019","99870490000047850","N","N"
"2019","99870620000006650","N","N"
"2019","99870620000017050","N","N"
"2019","99870620000028750","N","N"
"2019","99870620000060750","N","N"
"2019","99870620000090650","N","N"
"2019","99870820000048200","N","N"
"2019","99870970000006600","N","N"
"2019","99870970000077400","N","N"
"2019","99870970000099150","N","N"
"2019","99870970000137450","N","N"
"2019","99871660000021050","N","N"
"2019","99872150000025850","N","N"
"2019","99872150000032150","N","N"
"2019","99872150000032750","N","N"
"2019","99872150000041050","N","N"
"2019","99872150000281200","N","N"
"2019","99872150000283950","N","N"
"2019","99872740000005900","N","N"
"2019","99872740000006800","N","N"
"2019","99872740000052750","N","N"
"2019","99872740000061850","N","N"
"2019","99872740000090000","N","N"
"2019","99873070000003000","N","N"
"2019","99873070000019400","N","N"
"2019","99873070000023950","N","N"
"2019","99873070000041550","N","N"
"2019","99873070000074400","N","N"
"2019","99873070000095550","N","N"
"2019","99873510000020900","N","N"
"2019","99873510000027550","N","N"
"2019","99873510000037000","N","N"
"2019","99873510000082350","N","N"
"2019","99873510000119150","N","N"
"2019","99873640000054150","N","N"
"2019","99880630000016700","N","N"
"2019","99880630000036350","N","N"
"2019","99880630000042100","N","N"
"2019","99880630000050800","N","N"
"2019","99880630000096650","N","N"
"2019","99880630000097150","N","N"
"2019","99880630000131100","N","N"
"2019","99881440000007450","N","N"
"2019","99881440000011200","N","N"
"2019","99882170000036700","N","N"
"2019","99882170000040700","N","N"
"2019","99882170000166050","N","N"
"2019","99882170000204800","N","N"
"2019","99882170000205750","N","N"
"2019","99882170000231100","N","N"
"2019","99882170000269800","N","N"
"2019","99882170000303400","N","N"
"2019","99882170000351400","N","N"
"2019","99882910000083300","N","N"
"2019","99882910000174900","N","N"
"2019","99882910000198850","N","N"
"2019","99882910000223400","N","N"
"2019","99882910000268400","N","N"
"2019","99882910000276400","N","N"
"2019","99890060000010550","N","N"
"2019","99890060000010700","N","N"
"2019","99890060000027250","N","N"
"2019","99890060000081250","N","N"
"2019","99890060000159500","N","N"
"2019","99890060000172550","N","N"
"2019","99890060000230950","N","N"
"2019","99890060000258500","N","N"
"2019","99890060000282150","N","N"
"2019","99890880000020150","N","N"
"2019","99890880000021350","N","N"
"2019","99890880000040350","N","N"
"2019","99890880000123550","N","N"
"2019","99891440000014350","N","N"
"2019","99891440000017800","N","N"
"2019","99892280000008550","N","N"
"2019","99892280000036250","N","N"
"2019","99892280000047650","N","N"
"2019","99892280000047800","N","N"
"2019","99892330000029650","N","N"
"2019","99892330000180650","N","N"
"2019","99892850000023550","N","N"
"2019","99892850000036300","N","N"
"2019","99892850000047200","N","N"
"2019","99893000000048350","N","N"
"2019","99893000000053700","N","N"
"2019","99893350000001000","N","N"
"2019","99893350000002650","N","N"
"2019","99900030000001650","N","N"
"2019","99900030000015000","N","N"
"2019","99900030000084850","N","N"
"2019","99900030000096850","N","N"
"2019","99900030000098650","N","N"
"2019","99900030000136900","N","N"
"2019","99900030000185400","N","N"
"2019","99900800000021050","N","N"
"2019","99900800000026900","N","N"
"2019","99900800000033750","N","N"
"2019","99900800000045800","N","N"
"2019","99900810000008700","N","N"
"2019","99902140000018400","N","N"
"2019","99902190000041450","N","N"
"2019","99902190000042050","N","N"
"2019","99902190000044050","N","N"
"2019","99902190000087250","N","N"
"2019","99902190000087850","N","N"
"2019","99902190000097000","N","N"
"2019","99902220000014750","N","N"
"2019","99902220000015100","N","N"
"2019","99902220000030100","N","N"
"2019","99902220000034000","N","N"
"2019","99902840000049700","N","N"
"2019","99903060000029900","N","N"
"2019","99903300000018500","N","N"
"2019","99903300000023700","N","N"
"2019","99903300000068350","N","N"
"2019","99910070000026350","N","N"
"2019","99910070000035800","N","N"
"2019","99910070000108800","N","N"
"2019","99910500000012850","N","N"
"2019","99910500000012900","N","N"
"2019","99910500000015200","N","N"
"2019","99910640000064500","N","N"
"2019","99910640000098750","N","N"
"2019","99910640000126250","N","N"
"2019","99910640000132400","N","N"
"2019","99910640000136000","N","N"
"2019","99910640000148850","N","N"
"2019","99910700000035750","N","N"
"2019","99911080000011100","N","N"
"2019","99912190000058450","N","N"
"2019","99912190000065650","N","N"
"2019","99912190000113000","N","N"
"2019","99912460000016100","N","N"
"2019","99912460000021300","N","N"
"2019","99912460000072350","N","N"
"2019","99912460000080600","N","N"
"2019","99912460000082100","N","N"
"2019","99912460000084800","N","N"
"2019","99912460000087100","N","N"
"2019","99912460000116700","N","N"
"2019","99912830000011450","N","N"
"2019","99912830000013750","N","N"
"2019","99912830000014400","N","N"
"2019","99912830000073950","N","N"
"2019","99912830000078200","N","N"
"2019","99912830000085100","N","N"
"2019","99912830000136000","N","N"
"2019","99913360000051400","N","N"
"2019","99913360000058450","N","N"
"2019","99913360000077800","N","N"
"2019","99913360000101650","N","N"
"2019","99913360000131250","N","N"
"2019","99913360000142050","N","N"
"2019","99913360000154150","N","N"
"2019","99920380000022850","N","N"
"2019","99920570000120050","N","N"
"2019","99920840000028250","N","N"
"2019","99921410000068800","N","N"
"2019","99921410000076150","N","N"
"2019","99921410000083000","N","N"
"2019","99921410000083500","Y","N"
"2019","99921410000096500","N","N"
"2019","99922160000013950","N","N"
"2019","99922160000023350","N","N"
"2019","99922160000029050","N","N"
"2019","99922160000050950","N","N"
"2019","99922160000101100","N","N"
"2019","99922160000104700","N","N"
"2019","99922160000110800","N","N"
"2019","99922160000178750","N","N"
"2019","99922160000180250","N","N"
"2019","99922160000180400","N","N"
"2019","99922160000213450","N","N"
"2019","99922160000235850","N","N"
"2019","99922160000236950","N","N"
"2019","99922950000006350","N","N"
"2019","99922950000046250","N","N"
"2019","99922950000064050","N","N"
"2019","99922950000136200","N","N"
"2019","99922950000154500","N","N"
"2019","99922950000160750","N","N"
"2019","99922950000176900","N","N"
"2019","99922950000186550","N","N"
"2019","99922950000186650","N","N"
"2019","99922950000222350","N","N"
"2019","99923630000029650","N","N"
"2019","99923630000033250","N","N"
"2019","99923630000143000","N","N"
"2019","99923630000204200","N","N"
"2019","99931310000037050","N","N"
"2019","99932140000007500","N","N"
"2019","99932140000021650","N","N"
"2019","99932150000004200","N","N"
"2019","99932150000026200","N","N"
"2019","99932280000060450","N","N"
"2019","99932280000101500","N","N"
"2019","99932280000110200","N","N"
"2019","99932280000110250","N","N"
"2019","99932280000160350","N","N"
"2019","99932280000162950","N","N"
"2019","99932280000196700","N","N"
"2019","99932850000033250","N","N"
"2019","99932850000050150","N","N"
"2019","99932850000085350","N","N"
"2019","99932850000095700","N","N"
"2019","99933060000065950","N","N"
"2019","99933060000075250","N","N"
"2019","99933060000081800","N","N"
"2019","99933060000131500","N","N"
"2019","99933490000068350","N","N"
"2019","99933490000094250","N","N"
"2019","99933490000096000","N","N"
"2019","99933490000191100","N","N"
"2019","99940340000027600","N","N"
"2019","99940340000030150","N","N"
"2019","99940340000050750","N","N"
"2019","99940340000102000","N","N"
"2019","99940340000105850","N","N"
"2019","99940340000131550","N","N"
"2019","99940730000075850","N","N"
"2019","99940730000092850","N","N"
"2019","99940730000126550","N","N"
"2019","99940730000126950","N","N"
"2019","99940730000127350","N","N"
"2019","99940730000127500","N","N"
"2019","99940730000177000","N","N"
"2019","99940730000181350","N","N"
"2019","99942070000123500","N","N"
"2019","99942070000134750","N","N"
"2019","99942070000283750","N","N"
"2019","99942070000289250","N","N"
"2019","99942070000332850","N","N"
"2019","99942070000399750","N","N"
"2019","99942070000425500","N","N"
"2019","99942070000465650","N","N"
"2019","99942070000482650","N","N"
"2019","99943120000011350","N","N"
"2019","99943120000016650","N","N"
"2019","99943120000028300","N","N"
"2019","99943120000059250","N","N"
"2019","99943120000103650","N","N"
"2019","99943120000173750","N","N"
"2019","99943120000177100","N","N"
"2019","99950170000060300","N","N"
"2019","99950170000096600","N","N"
"2019","99950170000096950","N","N"
"2019","99950170000168650","N","N"
"2019","99950170000177950","N","N"
"2019","99950170000246000","N","N"
"2019","99950650000001900","N","N"
"2019","99950650000050200","Y","N"
"2019","99950650000111300","N","N"
"2019","99950650000143450","N","N"
"2019","99950650000207000","N","N"
"2019","99950650000217850","N","N"
"2019","99950650000225650","N","N"
"2019","99950650000244100","N","N"
"2019","99950650000249300","N","N"
"2019","99952140000043500","N","N"
"2019","99952140000054400","N","N"
"2019","99952140000059250","Y","N"
"2019","99952140000142050","N","N"
"2019","99952140000172300","N","N"
"2019","99952140000221400","N","N"
"2019","99952150000026500","N","N"
"2019","99952150000050450","N","N"
"2019","99952150000052200","N","N"
"2019","99952150000084150","N","N"
"2019","99952150000094400","N","N"
"2019","99952150000128950","N","N"
"2019","99952150000143550","N","N"
"2019","99952150000152850","N","N"
"2019","99960290000077200","N","N"
"2019","99960440000081300","N","N"
"2019","99960440000082650","N","N"
"2019","99960440000083500","N","N"
"2019","99960440000087000","N","N"
"2019","99960530000053450","N","N"
"2019","99960530000058100","N","N"
"2019","99960530000060000","N","N"
"2019","99960530000069950","N","N"
"2019","99960530000081650","N","N"
"2019","99960920000014750","N","N"
"2019","99960920000077850","N","N"
"2019","99960920000083900","N","N"
"2019","99962120000011950","N","N"
"2019","99962120000024750","N","N"
"2019","99962120000049750","N","N"
"2019","99962120000049800","N","N"
"2019","99962120000054900","N","N"
"2019","99962120000059700","N","N"
"2019","99962560000006550","N","N"
"2019","99962560000007150","N","N"
"2019","99962560000013700","N","N"
"2019","99962560000030350","N","N"
"2019","99962560000098750","N","N"
"2019","99962560000141850","N","N"
"2019","99962560000229400","N","N"
"2019","99962980000010550","N","N"
"2019","99962980000042350","N","N"
"2019","99962980000180400","N","N"
"2019","99963520000002800","N","N"
"2019","99963520000011400","N","N"
"2019","99963530000019700","N","N"
"2019","99963530000060850","N","N"
"2019","99963530000069100","N","N"
"2019","99963530000104400","N","N"
"2019","99963530000167200","N","N"
"2019","99963530000169100","N","N"
"2019","99963530000195050","N","N"
"2019","99963530000195750","N","N"
"2019","99970440000038350","N","N"
"2019","99970440000067250","N","N"
"2019","99970440000092450","N","N"
"2019","99970440000129800","N","N"
"2019","99970440000165150","N","N"
"2019","99970440000165250","N","N"
"2019","99970770000111800","N","N"
"2019","99970770000201900","N","N"
"2019","99970770000220150","N","N"
"2019","99971150000001000","N","N"
"2019","99971150000095200","N","N"
"2019","99971150000095250","N","N"
"2019","99971150000096250","N","N"
"2019","99971150000107700","N","N"
"2019","99971150000177800","N","N"
"2019","99971150000178700","N","N"
"2019","99971150000180900","N","N"
"2019","99971150000187600","N","N"
"2019","99972050000004650","N","N"
"2019","99972050000051200","N","N"
"2019","99972050000051750","N","N"
"2019","99972050000053750","N","N"
"2019","99972050000078900","N","N"
"2019","99972050000081900","N","N"
"2019","99972050000100200","N","N"
"2019","99972050000113050","N","N"
"2019","99972050000167500","N","N"
"2019","99972050000194200","N","N"
"2019","99972050000198450","N","N"
"2019","99972800000008800","N","N"
"2019","99972800000073650","N","N"
"2019","99972800000088300","N","N"
"2019","99972800000088450","N","N"
"2019","99972800000108900","N","N"
"2019","99972800000157450","N","N"
"2019","99972800000172250","N","N"
"2019","99972800000180100","N","N"
"2019","99972800000191750","N","N"
"2019","99972800000216650","N","N"
"2019","99972800000226700","N","N"
"2019","99973350000024000","N","N"
"2019","99973350000053600","N","N"
"2019","99973350000082300","N","N"
"2019","99973350000082400","N","N"
"2019","99973350000086100","N","N"
"2019","99973350000102350","N","N"
"2019","99973350000122900","N","N"
"2019","99973350000191600","N","N"
"2019","99973350000200350","N","N"
"2019","99980280000088500","N","N"
"2019","99980280000135250","N","N"
"2019","99980280000151450","N","N"
"2019","99980280000171300","N","N"
"2019","99980280000172750","N","N"
"2019","99980280000220500","N","N"
"2019","99980280000220650","N","N"
"2019","99980280000221650","N","N"
"2019","99980280000231400","N","N"
"2019","99980280000231500","N","N"
"2019","99980280000236950","N","N"
"2019","99980370000134800","N","N"
"2019","99980370000176000","N","N"
"2019","99980370000177250","N","N"
"2019","99980370000228900","N","N"
"2019","99982160000027300","N","N"
"2019","99982160000056750","N","N"
"2019","99982160000088900","N","N"
"2019","99982160000089100","N","N"
"2019","99982160000103300","N","N"
"2019","99982160000132100","N","N"
"2019","99982160000173150","N","N"
"2019","99982160000193000","N","N"
"2019","99982160000217900","N","N"
"2019","99982160000218300","N","N"
"2019","99982160000228400","N","N"
"2019","99982600000001300","N","N"
"2019","99982600000001350","N","N"
"2019","99982600000005300","N","N"
"2019","99982600000010750","N","N"
"2019","99982600000014750","N","N"
"2019","99982600000031650","N","N"
"2019","99982600000060150","N","N"
"2019","99982600000060200","N","N"
"2019","99982600000079050","N","N"
"2019","99982600000079100","N","N"
"2019","99982600000100000","N","N"
"2019","99982600000100450","N","N"
"2019","99982600000100600","N","N"
"2019","99982600000130150","N","N"
"2019","99982600000184950","N","N"
"2019","99982600000185200","N","N"
"2019","99982600000190200","N","N"
"2019","99982600000192350","N","N"
"2019","99982600000192600","N","N"
"2019","99982600000199550","Y","N"
"2019","99982600000212700","N","N"
"2019","99982600000230000","N","N"
"2019","99982600000230200","N","N"
"2019","99983420000001450","N","N"
"2019","99983420000097900","N","N"
"2019","99983420000154000","N","N"
"2019","99983420000157800","N","N"
"2019","99983420000167600","N","N"
"2019","99983420000176050","N","N"
"2019","99983420000190550","N","N"
"2019","99983420000227700","N","N"
"2019","99983420000232150","N","N"
"2019","99983420000233200","N","N"
"2019","99990220000030600","N","N"
"2019","99990220000031000","N","N"
"2019","99990220000044700","N","N"
"2019","99990220000140050","N","N"
"2019","99990220000193550","N","N"
"2019","99990220000222650","N","N"
"2019","99990220000222750","N","N"
"2019","99990610000011600","N","N"
"2019","99990610000040850","N","N"
"2019","99990910000030750","N","N"
"2019","99990910000099800","N","N"
"2019","99990910000124400","N","N"
"2019","99990910000124850","N","N"
"2019","99990910000145900","N","N"
"2019","99992020000013250","N","N"
"2019","99992020000013350","N","N"
"2019","99992170000015650","N","N"
"2019","99992310000017900","N","N"
"2019","99992310000051550","N","N"
"2019","99992310000088450","N","N"
"2019","99992310000106600","N","N"
"2019","99992310000140250","N","N"
"2019","99992310000177950","N","N"
"2019","99992310000208350","N","N"
"2019","99992310000214450","N","N"
"2019","99992310000221250","N","N"
"2019","99992310000246900","N","N"
"2019","99000000216484100","N","N"
"2019","99000000216492650","N","N"
"2019","99000000216494400","N","N"
"2019","99000000216495850","N","N"
"2019","99000000216509700","N","N"
"2019","99000000216515450","N","N"
"2019","99000000216517650","N","N"
"2019","99000000216520900","N","N"
"2019","99000000216537600","N","N"
"2019","99000000216539800","N","N"
"2019","99000000216546600","N","N"
"2019","99000000216552100","N","N"
"2019","99000000216647650","N","N"
"2019","99000000216664850","N","N"
"2019","99000000216666650","N","N"
"2019","99000000216681550","N","N"
"2019","99000000216749450","N","N"
"2019","99000000216752050","N","N"
"2019","99000000216769200","N","N"
"2019","99000000216781300","N","N"
"2019","99000000216783550","N","N"
"2019","99000000216790700","N","N"
"2019","99000000216792400","N","N"
"2019","99000000216811600","N","N"
"2019","99000000216820300","N","N"
"2019","99000000216834750","N","N"
"2019","99000000216840150","N","N"
"2019","99000000216858200","N","N"
"2019","99000000216858950","N","N"
"2019","99000000216862800","N","N"
"2019","99000000216863800","N","N"
"2019","99000000216865900","N","N"
"2019","99000000216888800","N","N"
"2019","99000000216892500","N","N"
"2019","99000000216903600","N","N"
"2019","99000000216913500","N","N"
"2019","99000000216914950","N","N"
"2019","99000000216922600","N","N"
"2019","99000000216933800","N","N"
"2019","99000000216935600","N","N"
"2019","99000000216950750","N","N"
"2019","99000000217004900","N","N"
"2019","99000000217013000","N","N"
"2019","99030306111515460","N","N"
"2019","99030313084004640","N","N"
"2019","99030318094104640","N","N"
"2019","99030318111510600","N","N"
"2019","99030318143110600","N","N"
"2019","99030408063104640","N","N"
"2019","99030417145218510","N","N"
"2019","99030417151418510","N","N"
"2019","99030501195600525","N","N"
"2019","99030512105523472","N","N"
"2019","99030512144500525","N","N"
"2019","99030513092810600","N","N"
"2019","99030513123223472","N","N"
"2019","99030825160819751","N","N"
"2019","99030916093117201","N","N"
"2019","99050330630000000","N","N"
"2019","99050407300000000","N","N"
"2019","99050504360000000","N","N"
"2019","99050505360000000","N","N"
"2019","99050509580000000","N","N"
"2019","99050510154000000","N","N"
"2019","99050512217000000","N","N"
"2019","99050512430000000","N","N"
"2019","99050523400000000","N","N"
"2019","99050525264000000","N","N"
"2019","99050525410000000","N","N"
"2019","99050525630000000","N","N"
"2019","99050531500000000","N","N"
"2019","99050601580000000","N","N"
"2019","99050706400000000","N","N"
"2019","99050829105000000","N","N"
"2019","99050830240000000","N","N"
"2019","99050913240000000","N","N"
"2019","99050915170000000","N","N"
"2019","99050922650000000","N","N"
"2019","99051004280000000","N","N"
"2019","99051020400000000","N","N"
"2019","99051027102000000","N","N"
"2019","99051109500000000","N","N"
"2019","99051115300000000","N","N"
"2019","99051206170000000","N","N"
"2019","99060116920000000","N","N"
"2019","99060119510000000","N","N"
"2019","99060131410000000","N","N"
"2019","99060206560000000","N","N"
"2019","99060209149000000","N","N"
"2019","99060213310000000","N","N"
"2019","99060214710000000","N","N"
"2019","99060215260000000","N","N"
"2019","99060221330000000","N","N"
"2019","99060227110000000","N","N"
"2019","99060302440000000","N","N"
"2019","99060302930000000","N","N"
"2019","99060306690000000","N","N"
"2019","99060410930000000","N","N"
"2019","99060427900000000","N","N"
"2019","99060505110000000","N","N"
"2019","99060505160000000","N","N"
"2019","99060508350000000","N","N"
"2019","99060508720000000","N","N"
"2019","99060509340000000","N","N"
"2019","99060515760000000","N","N"
"2019","99060519260000000","N","N"
"2019","99060605210000000","N","N"
"2019","99060606120000000","N","N"
"2019","99060608600000000","N","N"
"2019","99060613840000000","N","N"
"2019","99060615240000000","N","N"
"2019","99060705120000000","N","N"
"2019","99060905400000000","Y","N"
"2019","99060914240000000","N","N"
"2019","99060921260000000","N","N"
"2019","99060925220000000","N","N"
"2019","99061002700000000","N","N"
"2019","99061010280000000","N","N"
"2019","99061012910000000","N","N"
"2019","99061030450000000","N","N"
"2019","99061031370000000","N","N"
"2019","99061106160000000","N","N"
"2019","99061107660000000","N","N"
"2019","99061114230000000","N","N"
"2019","99061120230000000","N","N"
"2019","99061212270000000","N","N"
"2019","99070116300000000","N","N"
"2019","99070121300000000","N","N"
"2019","99070123550000000","N","N"
"2019","99070125500000000","N","N"
"2019","99070208730000000","N","N"
"2019","99070219210000000","N","N"
"2019","99070219290000000","N","N"
"2019","99070227400000000","N","N"
"2019","99070305600000000","N","N"
"2019","99070321260000000","N","N"
"2019","99070321310000000","N","N"
"2019","99070321340000000","N","N"
"2019","99070402380000000","N","N"
"2019","99070403340000000","N","N"
"2019","99070405690000000","N","N"
"2019","99070409570000000","N","N"
"2019","99070410110000000","N","N"
"2019","99070410930000000","N","N"
"2019","99070411710000000","N","N"
"2019","99070411950000000","N","N"
"2019","99070412520000000","N","N"
"2019","99070412930000000","N","N"
"2019","99070417980000000","N","N"
"2019","99070426112000000","N","N"
"2019","99070426660000000","N","N"
"2019","99070426680000000","N","N"
"2019","99070426710000000","N","N"
"2019","99070426720000000","N","N"
"2019","99070426810000000","N","N"
"2019","99070426830000000","N","N"
"2019","99070426920000000","N","N"
"2019","99070426950000000","N","N"
"2019","99070427100000000","N","N"
"2019","99070501183000000","N","N"
"2019","99070501191000000","N","N"
"2019","99070501206000000","N","N"
"2019","99070503700000000","N","N"
"2019","99070515630000000","N","N"
"2019","99070516260000000","N","N"
"2019","99070524136000000","N","N"
"2019","99070524146000000","N","N"
"2019","99070524190000000","N","N"
"2019","99070525750000000","N","N"
"2019","99070530220000000","N","N"
"2019","99070601270000000","N","N"
"2019","99070604360000000","N","N"
"2019","99070814200000000","N","N"
"2019","99070820580000000","N","N"
"2019","99070919140000000","N","N"
"2019","99070925280000000","N","N"
"2019","99071002380000000","N","N"
"2019","99071003280000000","N","N"
"2019","99071008310000000","N","N"
"2019","99071009180000000","N","N"
"2019","99071009240000000","N","N"
"2019","99071010240000000","N","N"
"2019","99071010920000000","N","N"
"2019","99071022300000000","N","N"
"2019","99071031770000000","N","N"
"2019","99071119520000000","N","N"
"2019","99071121230000000","N","N"
"2019","99071127360000000","N","N"
"2019","99071203760000000","N","N"
"2019","99071204620000000","N","N"
"2019","99071204640000000","N","N"
"2019","99071205460000000","N","N"
"2019","99071205560000000","N","N"
"2019","99071206150000000","N","N"
"2019","99071206180000000","N","N"
"2019","99071206250000000","N","N"
"2019","99071210330000000","N","N"
"2019","99071213120000000","N","N"
"2019","99071218100000000","N","N"
"2019","99071220570000000","N","N"
"2019","99071220740000000","N","N"
"2019","99080103170000000","N","N"
"2019","99080103400000000","N","N"
"2019","99080107730000000","N","N"
"2019","99080109121000000","N","N"
"2019","99080109125000000","N","N"
"2019","99080109240000000","N","N"
"2019","99080118100000000","N","N"
"2019","99080131700000000","N","N"
"2019","99080205270000000","N","N"
"2019","99080207170000000","N","N"
"2019","99080212110000000","N","N"
"2019","99080213700000000","N","N"
"2019","99080227170000000","N","N"
"2019","99080312100000000","N","N"
"2019","99080319140000000","N","N"
"2019","99080403140000000","N","N"
"2019","99080403211000000","N","N"
"2019","99080403980000000","N","N"
"2019","99080423129000000","N","N"
"2019","99080424860000000","N","N"
"2019","99080506940000000","N","N"
"2019","99080513900000000","N","N"
"2019","99080514220000000","N","N"
"2019","99080515110000000","N","N"
"2019","99080515900000000","Y","N"
"2019","99080520270000000","N","N"
"2019","99080520280000000","N","N"
"2019","99080521500000000","N","N"
"2019","99080521700000000","N","N"
"2019","99080522600000000","N","N"
"2019","99080604190000000","Y","N"
"2019","99080605200000000","N","N"
"2019","99080606520000000","N","N"
"2019","99080613130000000","N","N"
"2019","99080825800000000","N","N"
"2019","99080922106000000","N","N"
"2019","99080924500000000","N","N"
"2019","99080924640000000","N","N"
"2019","99081001290000000","N","N"
"2019","99081001420000000","N","N"
"2019","99081008170000000","N","N"
"2019","99081013105000000","N","N"
"2019","99081013107000000","N","N"
"2019","99081015760000000","N","N"
"2019","99081022370000000","N","N"
"2019","99081022450000000","N","N"
"2019","99081030540000000","N","N"
"2019","99081119121000000","N","N"
"2019","99081124102000000","N","N"
"2019","99081124126000000","N","N"
"2019","99081201410000000","N","N"
"2019","99081202700000000","N","N"
"2019","99081204740000000","N","N"
"2019","99081204760000000","N","N"
"2019","99081210530000000","N","N"
"2019","99081215290000000","N","N"
"2019","99090113300000000","N","N"
"2019","99090127150000000","N","N"
"2019","99090311360000000","N","N"
"2019","99090330131000000","N","N"
"2019","99090331143000000","N","N"
"2019","99090406112000000","N","N"
"2019","99090406208000000","N","N"
"2019","99090407172000000","N","N"
"2019","99090409560000000","N","N"
"2019","99090414390000000","N","N"
"2019","99090415270000000","N","N"
"2019","99090424300000000","N","N"
"2019","99090512105000000","N","N"
"2019","99090512950000000","N","N"
"2019","99090512990000000","N","N"
"2019","99090513590000000","N","N"
"2019","99090513900000000","N","N"
"2019","99090518150000000","N","N"
"2019","99090519700000000","Y","N"
"2019","99090806980000000","N","N"
"2019","99090826270000000","N","N"
"2019","99090827130000000","N","N"
"2019","99090930610000000","N","N"
"2019","99091027390000000","N","N"
"2019","99091112120000000","N","N"
"2019","99091123320000000","N","N"
"2019","99091125120000000","N","N"
"2019","99091217192000000","N","N"
"2019","99091223140000000","N","N"
"2019","99091228200000000","N","N"
"2019","99100106350000000","N","N"
"2019","99100106510000000","N","N"
"2019","99100114300000000","N","N"
"2019","99100210600000000","N","N"
"2019","99100215200000000","N","N"
"2019","99100216160000000","N","N"
"2019","99100222280000000","N","N"
"2019","99100316580000000","N","N"
"2019","99100330220000000","N","N"
"2019","99100330540000000","N","N"
"2019","99100405102000000","N","N"
"2019","99100405910000000","N","N"
"2019","99100405930000000","N","N"
"2019","99100405950000000","N","N"
"2019","99100407100000000","N","N"
"2019","99100407410000000","N","N"
"2019","99100413330000000","N","N"
"2019","99100414690000000","N","N"
"2019","99100415150000000","N","N"
"2019","99100415230000000","N","N"
"2019","99100420220000000","N","N"
"2019","99100422250000000","N","N"
"2019","99100429480000000","N","N"
"2019","99100429710000000","N","N"
"2019","99100430150000000","N","N"
"2019","99100503135000000","Y","N"
"2019","99100503250000000","Y","N"
"2019","99100503800000000","N","N"
"2019","99100505220000000","N","N"
"2019","99100505410000000","N","N"
"2019","99100511270000000","N","N"
"2019","99100513130000000","N","N"
"2019","99100520130000000","N","N"
"2019","99100521480000000","N","N"
"2019","99100521630000000","N","N"
"2019","99100528300000000","N","N"
"2019","99100728101000000","N","N"
"2019","99100810330000000","N","N"
"2019","99100901610000000","N","N"
"2019","99100928260000000","N","N"
"2019","99100928400000000","N","N"
"2019","99100929760000000","N","N"
"2019","99101025780000000","N","N"
"2019","99101026200000000","N","N"
"2019","99101028160000000","N","N"
"2019","99101101110000000","N","N"
"2019","99101108101000000","N","N"
"2019","99101115630000000","N","N"
"2019","99101117490000000","N","N"
"2019","99101130400000000","N","N"
"2019","99101216310000000","N","N"
"2019","99101216370000000","N","N"
"2019","99110104100000000","N","N"
"2019","99110125270000000","N","N"
"2019","99110216180000000","N","N"
"2019","99110221300000000","N","N"
"2019","99110309107000000","N","N"
"2019","99110309430000000","N","N"
"2019","99110310620000000","N","N"
"2019","99110321106000000","N","N"
"2019","99110321970000000","N","N"
"2019","99110328170000000","N","N"
