"","Acct","days_from_CO_appro_to_issue","days_from_CO_appro_to_issue_scaled","count_COs","count_COs_scaled","days_since_issue","days_since_issue_scaled","CO_type","CO_sqft","CO_sqft_scaled","occupancy","CO_code_distr"
"662","00000251107000000",6,0.0062443915718021,1,0.38448812847302,540,5.1809603615132,2,NA,NA,7,3
"663","00000251110000000",6,0.0062443915718021,1,0.38448812847302,540,5.1809603615132,2,NA,NA,7,3
"664","00000252634000000",1,0.00104073192863368,3,1.15346438541906,462,4.43259942040574,2,1200,0.0164782095488578,20,3
"665","00000252637000000",1,0.00104073192863368,1,0.38448812847302,462,4.43259942040574,2,1200,0.0164782095488578,20,3
"666","00000252643000000",14,0.0145702470008716,3,1.15346438541906,583,5.59351831622629,2,1000,0.0137318412907149,20,3
"667","00000252697000000",6,0.0062443915718021,1,0.38448812847302,647,6.207558062776,2,1314,0.0180436394559993,20,3
"668","00000253462000000",6839,7.11756565992576,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"669","00000254482000000",50,0.0520365964316842,1,0.38448812847302,478,4.58610935704317,2,1200,0.0164782095488578,7,3
"670","00000254506000000",11,0.0114480512149705,1,0.38448812847302,480,4.60529809912285,2,900,0.0123586571616434,20,3
"671","00000254509000000",39,0.0405885452167136,2,0.768976256946041,521,4.99866731175626,2,360,0.00494346286465735,7,3
"672","00000254530000000",1,0.00104073192863368,1,0.38448812847302,700,6.71605972788749,2,1095,0.0150363662133328,20,3
"673","00000254533000000",11,0.0114480512149705,1,0.38448812847302,438,4.2023345154496,2,1200,0.0164782095488578,20,3
"674","00000254533000100",1,0.00104073192863368,1,0.38448812847302,700,6.71605972788749,2,1095,0.0150363662133328,20,3
"675","00000254539000000",11,0.0114480512149705,1,0.38448812847302,438,4.2023345154496,2,1200,0.0164782095488578,20,3
"676","00000254542000000",11,0.0114480512149705,1,0.38448812847302,438,4.2023345154496,2,1200,0.0164782095488578,20,3
"677","00000254545000000",1,0.00104073192863368,1,0.38448812847302,616,5.91013256054099,2,750,0.0102988809680361,7,3
"678","00000254548000000",1,0.00104073192863368,1,0.38448812847302,616,5.91013256054099,2,750,0.0102988809680361,7,3
"679","00000254560000000",133,0.13841734650828,1,0.38448812847302,493,4.73002492264076,2,4033,0.055380515925453,20,3
"680","00000254698000000",1,0.00104073192863368,1,0.38448812847302,491,4.71083618056108,2,1414,0.0194168235850708,7,3
"681","00000254731000000",90,0.0936658735770315,1,0.38448812847302,655,6.28431303109472,2,1569,0.0215452589851316,1,3
"682","00000254767000000",3,0.00312219578590105,1,0.38448812847302,424,4.06801332089185,2,1440,0.0197738514586294,20,3
"683","00000254830000000",175,0.182128087510895,1,0.38448812847302,619,5.9389156736605,2,1908,0.0262003531826839,7,3
"684","00000254833000000",175,0.182128087510895,1,0.38448812847302,619,5.9389156736605,2,1908,0.0262003531826839,7,3
"685","00000254935000000",2,0.00208146385726737,1,0.38448812847302,618,5.92932130262067,2,1200,0.0164782095488578,20,3
"686","00000254938000000",2,0.00208146385726737,1,0.38448812847302,618,5.92932130262067,2,1200,0.0164782095488578,20,3
"687","00000254944000000",2,0.00208146385726737,1,0.38448812847302,674,6.46660608085166,2,1126,0.0154620532933449,20,3
"688","00000254947000000",2,0.00208146385726737,1,0.38448812847302,674,6.46660608085166,2,1126,0.0154620532933449,20,3
"689","00000254950000000",2,0.00208146385726737,1,0.38448812847302,674,6.46660608085166,2,1126,0.0154620532933449,20,3
"690","00000254974000000",10,0.0104073192863368,2,0.768976256946041,427,4.09679643401137,2,NA,NA,NA,3
"691","00000254977000000",10,0.0104073192863368,2,0.768976256946041,427,4.09679643401137,2,NA,NA,NA,3
"692","00000254995000000",755,0.785752606118431,1,0.38448812847302,694,6.65849350164845,2,44614,0.612632367343953,23,3
"693","00000255256000000",3,0.00312219578590105,4,1.53795251389208,431,4.13517391817072,3,NA,NA,20,5
"694","00000255313000000",3,0.00312219578590105,4,1.53795251389208,431,4.13517391817072,3,NA,NA,20,5
"695","00000255352000000",1,0.00104073192863368,1,0.38448812847302,521,4.99866731175626,3,NA,NA,23,5
"696","00000255442000000",1,0.00104073192863368,4,1.53795251389208,721,6.91754151972411,3,NA,NA,23,5
"697","00000255592000000",NA,NA,1,0.38448812847302,716,6.86956966452491,2,59489,0.816893506543336,NA,3
"698","00000255691000000",13,0.0135295150722379,1,0.38448812847302,422,4.04882457881217,2,1412,0.0193893599024894,7,3
"699","00000255868000000",1,0.00104073192863368,1,0.38448812847302,434,4.16395703129024,2,NA,NA,7,3
"700","00000255919000000",1,0.00104073192863368,2,0.768976256946041,457,4.38462756520654,2,1400,0.0192245778070008,20,3
"701","00000255973000000",14,0.0145702470008716,1,0.38448812847302,665,6.38025674149311,2,3400,0.0466882603884305,7,3
"702","00000255976000000",14,0.0145702470008716,1,0.38448812847302,665,6.38025674149311,2,3400,0.0466882603884305,7,3
"703","00000256000000000",6,0.0062443915718021,2,0.768976256946041,505,4.84515737511883,2,655,0.00899435604541823,20,3
"704","00000256009000000",10,0.0104073192863368,1,0.38448812847302,704,6.75443721204684,2,2200,0.0302100508395727,7,3
"705","00000256009000100",10,0.0104073192863368,1,0.38448812847302,704,6.75443721204684,2,2200,0.0302100508395727,7,3
"706","00000256012000000",10,0.0104073192863368,1,0.38448812847302,704,6.75443721204684,2,2200,0.0302100508395727,7,3
"707","00000256018000000",6,0.0062443915718021,1,0.38448812847302,528,5.06582790903513,2,2130,0.0292488219492226,7,3
"708","00000256036000000",1,0.00104073192863368,1,0.38448812847302,723,6.93673026180379,2,4500,0.0617932858082169,7,3
"709","00000256039000000",1,0.00104073192863368,1,0.38448812847302,723,6.93673026180379,2,4500,0.0617932858082169,7,3
"710","00000256048000000",1,0.00104073192863368,2,0.768976256946041,637,6.11161435237761,2,700,0.0096122889035004,7,3
"711","00000256075000000",84,0.0874214820052294,1,0.38448812847302,640,6.14039746549713,2,631,0.00866479185444107,7,3
"712","00000256078000000",84,0.0874214820052294,1,0.38448812847302,640,6.14039746549713,2,631,0.00866479185444107,7,3
"713","00000256225000000",5,0.00520365964316842,1,0.38448812847302,627,6.01567064197922,2,3090,0.0424313895883089,20,3
"714","00000256228000000",5,0.00520365964316842,1,0.38448812847302,627,6.01567064197922,2,3090,0.0424313895883089,20,3
"715","00000256231000000",5,0.00520365964316842,1,0.38448812847302,627,6.01567064197922,2,3090,0.0424313895883089,20,3
"716","00000256243000000",6830,7.10819907256806,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"717","00000256246000000",6830,7.10819907256806,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"718","00000256273000000",1,0.00104073192863368,1,0.38448812847302,708,6.7928146962062,2,1900,0.0260904984523582,7,3
"719","00000256288000000",5,0.00520365964316842,1,0.38448812847302,625,5.99648189989954,2,4000,0.0549273651628594,20,3
"720","00000256291000000",5,0.00520365964316842,2,0.768976256946041,625,5.99648189989954,2,4000,0.0549273651628594,20,3
"721","00000256294000000",227,0.236246147799846,1,0.38448812847302,693,6.64889913060861,2,2456,0.0337254022099957,2,3
"722","00000256297000000",43,0.0447514729312484,1,0.38448812847302,526,5.04663916695545,2,1700,0.0233441301942153,7,3
"723","00000256300000000",43,0.0447514729312484,2,0.768976256946041,526,5.04663916695545,2,1700,0.0233441301942153,7,3
"724","00000256444000000",1,0.00104073192863368,1,0.38448812847302,654,6.27471866005488,2,1050,0.0144184333552506,7,3
"725","00000256447000000",1,0.00104073192863368,1,0.38448812847302,654,6.27471866005488,2,1050,0.0144184333552506,7,3
"726","00000256450000000",1,0.00104073192863368,1,0.38448812847302,654,6.27471866005488,2,1050,0.0144184333552506,7,3
"727","00000256504000000",6,0.0062443915718021,8,3.07590502778416,422,4.04882457881217,2,522,0.00716802115375316,7,3
"728","00000257158000000",4,0.00416292771453473,1,0.38448812847302,682,6.54336104917038,2,NA,NA,7,3
"729","00000257164000000",4,0.00416292771453473,1,0.38448812847302,682,6.54336104917038,2,NA,NA,7,3
"730","00000257191000000",1,0.00104073192863368,1,0.38448812847302,539,5.17136599047336,2,2468,0.0338901843054843,7,3
"731","00000257203000000",108,0.112399048292438,1,0.38448812847302,728,6.98470211700298,2,3270,0.0449031210206376,7,3
"732","00000257206000000",108,0.112399048292438,1,0.38448812847302,728,6.98470211700298,2,3270,0.0449031210206376,7,3
"733","00000257209000000",108,0.112399048292438,1,0.38448812847302,728,6.98470211700298,2,3270,0.0449031210206376,7,3
"734","00000258337000000",1,0.00104073192863368,2,0.768976256946041,374,3.58829476889988,2,837,0.0114935511603283,7,3
"735","00000258340000000",1,0.00104073192863368,3,1.15346438541906,374,3.58829476889988,2,837,0.0114935511603283,7,3
"736","00000258343000000",2,0.00208146385726737,1,0.38448812847302,694,6.65849350164845,2,NA,NA,7,3
"737","00000258352000000",5,0.00520365964316842,4,1.53795251389208,410,3.9336921263341,2,1265,0.0173707792327543,20,3
"738","00000258769000000",NA,NA,1,0.38448812847302,590,5.66067891350517,2,NA,NA,23,3
"739","00000258772000000",NA,NA,1,0.38448812847302,590,5.66067891350517,2,NA,NA,23,3
"740","00000258775000000",NA,NA,1,0.38448812847302,590,5.66067891350517,2,NA,NA,23,3
"741","00000258880000000",4,0.00416292771453473,1,0.38448812847302,570,5.46879149270838,2,1200,0.0164782095488578,7,3
"742","00000258884000000",4,0.00416292771453473,1,0.38448812847302,570,5.46879149270838,2,1200,0.0164782095488578,7,3
"743","00000258889000000",1,0.00104073192863368,1,0.38448812847302,492,4.72043055160092,2,NA,NA,7,3
"744","00000258895000000",1,0.00104073192863368,1,0.38448812847302,492,4.72043055160092,2,NA,NA,7,3
"745","00000259003000000",140,0.145702470008716,1,0.38448812847302,718,6.88875840660459,2,2073,0.0284661069956519,20,3
"746","00000259006000000",140,0.145702470008716,1,0.38448812847302,718,6.88875840660459,2,2073,0.0284661069956519,20,3
"747","00000259168000000",88,0.0915844097197641,1,0.38448812847302,613,5.88134944742147,2,1355,0.0186066449489186,2,3
"748","00000259171000000",2,0.00208146385726737,4,1.53795251389208,546,5.23852658775224,2,265,0.00363893794203944,7,3
"749","00000259174000000",1,0.00104073192863368,5,1.9224406423651,493,4.73002492264076,2,2160,0.0296607771879441,7,3
"750","00000259210000000",1,0.00104073192863368,1,0.38448812847302,520,4.98907294071642,2,1100,0.0151050254197863,7,3
"751","00000259453000000",3,0.00312219578590105,5,1.9224406423651,407,3.90490901321458,2,949,0.0130315173848884,20,3
"752","00000259456000000",36,0.0374663494308126,1,0.38448812847302,707,6.78322032516636,2,1260,0.0173021200263007,7,3
"753","00000259459000000",3,0.00312219578590105,4,1.53795251389208,407,3.90490901321458,2,949,0.0130315173848884,20,3
"754","00000259465000000",12,0.0124887831436042,5,1.9224406423651,506,4.85475174615867,2,748,0.0102714172854547,20,3
"755","00000259552000000",2,0.00208146385726737,1,0.38448812847302,588,5.64149017142549,2,2773,0.0380783958991523,7,3
"756","00000259555000000",2,0.00208146385726737,2,0.768976256946041,588,5.64149017142549,2,2773,0.0380783958991523,7,3
"757","00000259558000000",4,0.00416292771453473,1,0.38448812847302,479,4.59570372808301,2,638,0.00876091474347608,7,3
"758","00000259561000000",2,0.00208146385726737,2,0.768976256946041,588,5.64149017142549,2,2773,0.0380783958991523,7,3
"759","00000259564000000",4,0.00416292771453473,1,0.38448812847302,479,4.59570372808301,2,638,0.00876091474347608,7,3
"760","00000259810000000",3,0.00312219578590105,2,0.768976256946041,424,4.06801332089185,2,375,0.00514944048401807,7,3
"761","00000259900000000",676,0.70353478375637,1,0.38448812847302,546,5.23852658775224,2,3197,0.0439006966064154,2,3
"762","00000259903000000",676,0.70353478375637,1,0.38448812847302,546,5.23852658775224,2,3197,0.0439006966064154,2,3
"763","00000259933000000",10,0.0104073192863368,1,0.38448812847302,686,6.58173853332974,2,2661,0.0365404296745922,2,3
"764","00000260677000000",1367,1.42268054644224,1,0.38448812847302,574,5.50716897686774,2,NA,NA,23,3
"765","00000260680000000",1367,1.42268054644224,1,0.38448812847302,574,5.50716897686774,2,NA,NA,23,3
"766","00000260683000000",1367,1.42268054644224,1,0.38448812847302,574,5.50716897686774,2,NA,NA,23,3
"767","00000262621000000",1,0.00104073192863368,1,0.38448812847302,511,4.90272360135786,2,1260,0.0173021200263007,7,3
"768","00000262624000000",1,0.00104073192863368,1,0.38448812847302,511,4.90272360135786,2,1260,0.0173021200263007,7,3
"769","00000262795000000",5,0.00520365964316842,2,0.768976256946041,375,3.59788913993972,2,1000,0.0137318412907149,7,3
"770","00000262801000000",20,0.0208146385726737,1,0.38448812847302,632,6.06364249717842,2,176,0.00241680406716581,20,3
"771","00000262807000000",20,0.0208146385726737,1,0.38448812847302,632,6.06364249717842,2,176,0.00241680406716581,20,3
"772","00000262810000000",20,0.0208146385726737,1,0.38448812847302,632,6.06364249717842,2,176,0.00241680406716581,20,3
"773","00000262876000100",3,0.00312219578590105,1,0.38448812847302,371,3.55951165578037,2,996,0.013676913925552,7,3
"774","00000262900000000",NA,NA,1,0.38448812847302,437,4.19274014440976,2,2964,0.0407011775856788,2,3
"775","00000262903000000",NA,NA,1,0.38448812847302,437,4.19274014440976,2,2964,0.0407011775856788,2,3
"776","00000262906000000",74,0.0770141627188926,1,0.38448812847302,549,5.26730970087176,2,4092,0.0561906945616052,2,3
"777","00000262909000000",74,0.0770141627188926,1,0.38448812847302,549,5.26730970087176,2,4092,0.0561906945616052,2,3
"778","00000263026000000",1,0.00104073192863368,1,0.38448812847302,721,6.91754151972411,2,1100,0.0151050254197863,7,3
"779","00000263029000000",1,0.00104073192863368,1,0.38448812847302,721,6.91754151972411,2,1100,0.0151050254197863,7,3
"780","00000263401000000",5001,5.20470037509705,1,0.38448812847302,634,6.08283123925809,2,NA,NA,22,3
"781","00000263404000000",5001,5.20470037509705,1,0.38448812847302,634,6.08283123925809,2,NA,NA,22,3
"782","00000263896000000",10,0.0104073192863368,2,0.768976256946041,463,4.44219379144558,2,7062,0.0969742631950283,17,3
"783","00000263899000000",10,0.0104073192863368,2,0.768976256946041,463,4.44219379144558,2,7062,0.0969742631950283,17,3
"784","00000263902000000",10,0.0104073192863368,1,0.38448812847302,463,4.44219379144558,2,4075,0.055957253259663,13,3
"785","00000263905000000",NA,NA,1,0.38448812847302,673,6.45701170981182,2,5200,0.0714055747117173,26,3
"786","00000265183000000",336,0.349685928020918,2,0.768976256946041,469,4.49976001768461,2,1935,0.0265711128975332,7,3
"787","00000265405000000",0,0,1,0.38448812847302,380,3.64586099513892,3,NA,NA,24,5
"788","00000265408000000",0,0,1,0.38448812847302,528,5.06582790903513,1,NA,NA,23,3
"789","00000265414000000",0,0,1,0.38448812847302,528,5.06582790903513,1,NA,NA,23,3
"790","00000265420000000",0,0,1,0.38448812847302,528,5.06582790903513,1,NA,NA,23,3
"791","00000265450000000",0,0,1,0.38448812847302,380,3.64586099513892,3,NA,NA,24,5
"792","00000266197000000",0,0,2,0.768976256946041,478,4.58610935704317,2,NA,NA,5,3
"793","00000267656000000",NA,NA,1,0.38448812847302,473,4.53813750184397,2,NA,NA,7,3
"794","00000269497000000",37,0.0385070813594463,1,0.38448812847302,602,5.77581136598324,2,2000,0.0274636825814297,7,3
"795","00000269500000000",37,0.0385070813594463,1,0.38448812847302,602,5.77581136598324,2,2000,0.0274636825814297,7,3
"796","00000269506000000",37,0.0385070813594463,1,0.38448812847302,602,5.77581136598324,2,2000,0.0274636825814297,7,3
"797","00000269812000000",253,0.263305177944322,1,0.38448812847302,701,6.72565409892732,2,1389,0.0190735275528029,2,3
"798","00000269815000000",253,0.263305177944322,1,0.38448812847302,701,6.72565409892732,2,1389,0.0190735275528029,2,3
"799","00000272038000000",378,0.393396669023532,1,0.38448812847302,637,6.11161435237761,2,8308,0.114084137443259,26,3
"800","00000272041000000",378,0.393396669023532,1,0.38448812847302,637,6.11161435237761,2,8308,0.114084137443259,26,3
"801","00000272137000000",3,0.00312219578590105,1,0.38448812847302,452,4.33665571000735,2,1326,0.0182084215514879,7,3
"802","00000272143000000",3,0.00312219578590105,1,0.38448812847302,452,4.33665571000735,2,1326,0.0182084215514879,7,3
"803","00000272146000000",3,0.00312219578590105,2,0.768976256946041,452,4.33665571000735,2,1326,0.0182084215514879,7,3
"804","00000272149000000",5,0.00520365964316842,1,0.38448812847302,676,6.48579482293134,2,4671,0.0641414306689291,13,3
"805","00000273118000000",485,0.504754985387336,1,0.38448812847302,581,5.57432957414661,2,2900,0.0398223397430731,21,3
"806","00000273121000000",485,0.504754985387336,1,0.38448812847302,581,5.57432957414661,2,2900,0.0398223397430731,21,3
"807","00000273124000000",485,0.504754985387336,1,0.38448812847302,581,5.57432957414661,2,2900,0.0398223397430731,21,3
"808","00000273253000000",63,0.065566111503922,1,0.38448812847302,591,5.67027328454501,2,1847,0.0253627108639503,7,3
"809","00000273256000000",63,0.065566111503922,1,0.38448812847302,591,5.67027328454501,2,1847,0.0253627108639503,7,3
"810","00000273811000000",1,0.00104073192863368,3,1.15346438541906,499,4.78759114887979,2,945,0.0129765900197255,7,3
"811","00000273814000000",1,0.00104073192863368,3,1.15346438541906,499,4.78759114887979,2,945,0.0129765900197255,7,3
"812","00000274543000000",2,0.00208146385726737,1,0.38448812847302,702,6.73524846996716,2,1100,0.0151050254197863,7,3
"813","00000274546000000",2,0.00208146385726737,1,0.38448812847302,702,6.73524846996716,2,1100,0.0151050254197863,7,3
"814","00000274549000000",2,0.00208146385726737,1,0.38448812847302,702,6.73524846996716,2,1100,0.0151050254197863,7,3
"815","00000274552000000",2,0.00208146385726737,1,0.38448812847302,702,6.73524846996716,2,1100,0.0151050254197863,7,3
"816","00000275125000000",20,0.0208146385726737,1,0.38448812847302,424,4.06801332089185,2,626,0.0085961326479875,7,3
"817","00000275137000000",20,0.0208146385726737,1,0.38448812847302,424,4.06801332089185,2,626,0.0085961326479875,7,3
"818","00000276328000000",1,0.00104073192863368,1,0.38448812847302,639,6.13080309445729,2,2297,0.031542039444772,7,3
"819","00000276577000000",7,0.00728512350043578,1,0.38448812847302,550,5.2769040719116,2,2986,0.0410032780940746,26,3
"820","00000278143000000",19,0.01977390664404,1,0.38448812847302,604,5.79500010806292,2,1328,0.0182358852340693,7,3
"821","00000278146000000",19,0.01977390664404,1,0.38448812847302,604,5.79500010806292,2,1328,0.0182358852340693,7,3
"822","00000280252000000",4,0.00416292771453473,1,0.38448812847302,472,4.52854313080413,2,945,0.0129765900197255,20,3
"823","00000280321000000",5474,5.69696657734078,1,0.38448812847302,687,6.59133290436958,NA,0,0,NA,3
"824","00000280327000000",5474,5.69696657734078,1,0.38448812847302,687,6.59133290436958,NA,0,0,NA,3
"825","00000280330000000",5474,5.69696657734078,1,0.38448812847302,687,6.59133290436958,NA,0,0,NA,3
"826","00000280882000000",18,0.0187331747154063,1,0.38448812847302,542,5.20014910359288,2,780,0.0107108362067576,20,3
"827","00000282982000000",543,0.56511743724809,1,0.38448812847302,368,3.53072854266085,2,30000,0.411955238721446,4,3
"828","00000282997000000",543,0.56511743724809,1,0.38448812847302,368,3.53072854266085,2,30000,0.411955238721446,4,3
"829","00000284440000000",295,0.307015918946937,1,0.38448812847302,722,6.92713589076395,2,800,0.0109854730325719,26,3
"830","00000285520000000",2,0.00208146385726737,1,0.38448812847302,707,6.78322032516636,2,1900,0.0260904984523582,4,3
"831","00000285523000000",2,0.00208146385726737,1,0.38448812847302,707,6.78322032516636,2,1900,0.0260904984523582,4,3
"832","00000286573000000",192,0.199820530297667,1,0.38448812847302,378,3.62667225305924,2,1304,0.0179063210430922,NA,3
"833","00000286576000000",192,0.199820530297667,1,0.38448812847302,378,3.62667225305924,2,1304,0.0179063210430922,NA,3
"834","00000286579000000",192,0.199820530297667,1,0.38448812847302,378,3.62667225305924,2,1304,0.0179063210430922,NA,3
"835","00000287452000000",8,0.00832585542906946,3,1.15346438541906,553,5.30568718503111,2,700,0.0096122889035004,7,3
"836","00000287698000000",7129,7.41937791922953,1,0.38448812847302,599,5.74702825286372,NA,0,0,8,3
"837","00000287701000000",7129,7.41937791922953,1,0.38448812847302,599,5.74702825286372,NA,0,0,8,3
"838","00000288586000000",NA,NA,1,0.38448812847302,478,4.58610935704317,2,184,0.00252665879749153,7,3
"839","00000288664000000",6667,6.93855976820076,1,0.38448812847302,599,5.74702825286372,NA,0,0,7,3
"840","00000289156000000",11,0.0114480512149705,1,0.38448812847302,396,3.79937093177635,2,1300,0.0178513936779293,7,3
"841","00000289162000000",3,0.00312219578590105,3,1.15346438541906,519,4.97947856967658,2,1582,0.0217237729219109,7,3
"842","00000289168000000",3,0.00312219578590105,1,0.38448812847302,519,4.97947856967658,2,1582,0.0217237729219109,7,3
"843","00000289489000000",NA,NA,1,0.38448812847302,519,4.97947856967658,2,NA,NA,7,3
"844","00000289495000000",NA,NA,1,0.38448812847302,519,4.97947856967658,2,NA,NA,7,3
"845","00000292540000000",NA,NA,1,0.38448812847302,709,6.80240906724604,2,NA,NA,26,3
"846","00000292546000000",NA,NA,1,0.38448812847302,709,6.80240906724604,2,NA,NA,26,3
"847","00000292549000000",12,0.0124887831436042,2,0.768976256946041,424,4.06801332089185,2,1134,0.0155719080236706,20,3
"848","00000292573000000",NA,NA,1,0.38448812847302,709,6.80240906724604,2,NA,NA,26,3
"849","00000292699000000",309,0.321586165947808,1,0.38448812847302,696,6.67768224372813,2,625,0.00858240080669678,7,3
"850","00000294643000000",3,0.00312219578590105,1,0.38448812847302,515,4.94110108551722,2,2000,0.0274636825814297,7,3
"851","00000294646000000",3,0.00312219578590105,1,0.38448812847302,515,4.94110108551722,2,2000,0.0274636825814297,7,3
"852","00000294868000000",32,0.0333034217162779,1,0.38448812847302,514,4.93150671447738,2,2640,0.0362520610074872,26,3
"853","00000294901000000",32,0.0333034217162779,1,0.38448812847302,514,4.93150671447738,2,2640,0.0362520610074872,26,3
"854","00000299671000000",23,0.0239368343585747,1,0.38448812847302,420,4.02963583673249,2,5254,0.0721470941414159,7,3
"855","00000299800000000",6476,6.73977996983173,1,0.38448812847302,497,4.76840240680011,2,0,0,7,3
"856","00000299851000000",1,0.00104073192863368,1,0.38448812847302,569,5.45919712166854,2,8460,0.116171377319448,7,3
"857","00000299860000000",NA,NA,2,0.768976256946041,465,4.46138253352526,2,5000,0.0686592064535743,4,3
"858","00000299944000000",NA,NA,1,0.38448812847302,464,4.45178816248542,2,3800,0.0521809969047165,7,3
"859","00000299953000000",NA,NA,1,0.38448812847302,464,4.45178816248542,2,3800,0.0521809969047165,7,3
"860","00000299971000000",1,0.00104073192863368,1,0.38448812847302,623,5.97729315781986,2,1309,0.0179749802495457,20,3
"861","00000299977000000",1,0.00104073192863368,1,0.38448812847302,623,5.97729315781986,2,1309,0.0179749802495457,20,3
"862","00000299986000000",1,0.00104073192863368,1,0.38448812847302,623,5.97729315781986,2,1309,0.0179749802495457,20,3
"863","00000299992000000",1,0.00104073192863368,1,0.38448812847302,602,5.77581136598324,2,1131,0.0155307124997985,26,3
"864","00000300007000000",1,0.00104073192863368,1,0.38448812847302,602,5.77581136598324,2,1131,0.0155307124997985,26,3
"865","00000300280000000",788,0.820096759763342,2,0.768976256946041,381,3.65545536617876,2,57842,0.794277163937529,21,3
"866","00000301209000000",7281,7.57756917238185,2,0.768976256946041,599,5.74702825286372,NA,0,0,15.5,3
"867","00000301210000000",7281,7.57756917238185,2,0.768976256946041,599,5.74702825286372,NA,0,0,15.5,3
"868","00000301342000000",7025.5,7.31166216461594,2,0.768976256946041,599,5.74702825286372,NA,0,0,NA,3
"869","00000301351000000",1,0.00104073192863368,2,0.768976256946041,386,3.70342722137796,2,1516,0.0208174713967237,7,3
"870","00000301354000000",1,0.00104073192863368,2,0.768976256946041,386,3.70342722137796,2,1516,0.0208174713967237,7,3
"871","00000301357000000",1,0.00104073192863368,2,0.768976256946041,386,3.70342722137796,2,1516,0.0208174713967237,7,3
"872","00000301573000000",349,0.363215443093155,1,0.38448812847302,402,3.85693715801538,2,100,0.00137318412907149,28,3
"873","00000302279000000",7171,7.46308866023214,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"874","00000302563000000",9208,9.58305959885895,1,0.38448812847302,599,5.74702825286372,NA,2800,0.0384491556140016,9,3
"875","00000302611000000",2,0.00208146385726737,1,0.38448812847302,597,5.72783951078404,2,NA,NA,7,3
"876","00000302614000000",2,0.00208146385726737,1,0.38448812847302,597,5.72783951078404,2,NA,NA,7,3
"877","00000302917000000",7710,8.0240431697657,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"878","00000302920000000",7710,8.0240431697657,1,0.38448812847302,599,5.74702825286372,NA,0,0,9,3
"879","00000302980000000",10,0.0104073192863368,1,0.38448812847302,588,5.64149017142549,2,1300,0.0178513936779293,20,3
"880","00000303031000000",10,0.0104073192863368,1,0.38448812847302,588,5.64149017142549,2,1300,0.0178513936779293,20,3
"881","00000303034000000",10,0.0104073192863368,1,0.38448812847302,588,5.64149017142549,2,1300,0.0178513936779293,20,3
"882","00000303379000000",5,0.00520365964316842,2,0.768976256946041,492,4.72043055160092,2,900,0.0123586571616434,20,3
"883","00000303382000000",5,0.00520365964316842,2,0.768976256946041,492,4.72043055160092,2,900,0.0123586571616434,20,3
"884","00000303745000100",NA,NA,3,1.15346438541906,414,3.97206961049346,2,2007,0.0275598054704647,2,3
"885","00000305101000000",1,0.00104073192863368,1,0.38448812847302,716,6.86956966452491,2,1250,0.0171648016133936,4,3
"886","00000305104000000",1,0.00104073192863368,1,0.38448812847302,716,6.86956966452491,2,1250,0.0171648016133936,4,3
"887","00000305893000000",7172,7.46412939216077,1,0.38448812847302,599,5.74702825286372,2,0,0,4,3
"888","00000306532000000",1,0.00104073192863368,1,0.38448812847302,562,5.39203652438967,3,NA,NA,2,5
"889","00000306994500000",5,0.00520365964316842,4,1.53795251389208,392,3.76099344761699,2,1350,0.0185379857424651,7,3
"890","00000307360000000",6,0.0062443915718021,1,0.38448812847302,466,4.4709769045651,2,2940,0.0403716133947017,7,3
"891","00000308029000000",3,0.00312219578590105,1,0.38448812847302,666,6.38985111253295,2,600,0.00823910477442891,7,3
"892","00000308032000000",3,0.00312219578590105,1,0.38448812847302,666,6.38985111253295,2,600,0.00823910477442891,7,3
"893","00000308035000000",3,0.00312219578590105,1,0.38448812847302,666,6.38985111253295,2,600,0.00823910477442891,7,3
"894","00000308533000000",5,0.00520365964316842,1,0.38448812847302,626,6.00607627093938,2,1800,0.0247173143232867,7,3
"895","00000308536000000",5,0.00520365964316842,1,0.38448812847302,626,6.00607627093938,2,1800,0.0247173143232867,7,3
"896","00000309355000000",12,0.0124887831436042,1,0.38448812847302,604,5.79500010806292,2,1318,0.0180985668211622,11,3
"897","00000309358000000",12,0.0124887831436042,1,0.38448812847302,604,5.79500010806292,2,1318,0.0180985668211622,11,3
"898","00000309361000000",12,0.0124887831436042,1,0.38448812847302,604,5.79500010806292,2,1318,0.0180985668211622,11,3
"899","00000309721000000",4,0.00416292771453473,1,0.38448812847302,640,6.14039746549713,2,584,0.00801939531377748,20,3
"900","00000309724000000",4,0.00416292771453473,1,0.38448812847302,640,6.14039746549713,2,584,0.00801939531377748,20,3
"901","00000309838000000",414,0.430863018454345,1,0.38448812847302,470,4.50935438872445,2,1262,0.0173295837088821,7,3
"902","00000309847000000",414,0.430863018454345,1,0.38448812847302,470,4.50935438872445,2,1262,0.0173295837088821,7,3
"903","00000310429000000",3,0.00312219578590105,1,0.38448812847302,536,5.14258287735385,2,1200,0.0164782095488578,4,3
"904","00000310432000000",3,0.00312219578590105,1,0.38448812847302,536,5.14258287735385,2,1200,0.0164782095488578,4,3
"905","00000310867000000",8769,9.12617828218877,1,0.38448812847302,599,5.74702825286372,NA,3600,0.0494346286465735,4,3
