"","Shape_STAr","Shape_STLe","Acct","count_of_311"
"979",3989.5234375,279.359679667,"00676400040280000",0.694023883250144
"980",3994.22265625,279.563967996,"00676400040270000",0.694023883250144
"981",3995.50097656,337.388302554,"00000238453000000",0.694023883250144
"982",3996.57714844,337.453694959,"00293800B10150000",0.694023883250144
"983",3998.07226563,279.301679737,"006764000513A0000",0.694023883250144
"984",3998.5546875,399.552937197,"00000191707000100",0.694023883250144
"985",4025.19238281,305.782109415,"00000808580280000",0.694023883250144
"986",4032.08203125,280.160120304,"00676400170060000",0.694023883250144
"987",4032.84179688,305.376176777,"00000809779800000",0.694023883250144
"988",4039.45898438,272.86922406,"0067720D000100000",0.694023883250144
"989",4043.63183594,254.657227525,"00338700000070000",0.694023883250144
"990",4058.640625,302.011054591,"00000768265830000",0.694023883250144
"991",4072.09179688,281.857053599,"00676400060230000",0.694023883250144
"992",4076.43359375,290.030699524,"00748700100700000",0.694023883250144
"993",4077.14453125,360.949623981,"00000238363000100",0.694023883250144
"994",4077.79980469,398.494363055,"00000253795000000",0.694023883250144
"995",4084.84667969,361.049642763,"00000238363000000",0.694023883250144
"996",4085.15625,281.300923395,"006764000514A0000",0.694023883250144
"997",4093.11035156,280.360368591,"00000170065000000",0.694023883250144
"998",4093.76269531,309.626038075,"00000809781200000",0.694023883250144
"999",4095.4140625,330.849634379,"00000607010460100",0.694023883250144
"1000",4098.42578125,309.701992753,"00000809781210000",0.694023883250144
"1001",4106.13671875,281.360096781,"00676400170040000",0.694023883250144
"1002",4108.88769531,307.468146414,"00000809779530000",0.694023883250144
"1003",4116.33300781,287.847026835,"00000249742000000",0.694023883250144
"1004",4120.79882813,282.26358121,"00676400090160000",0.694023883250144
"1005",4141.5390625,285.663048145,"00000174901000000",0.694023883250144
"1006",4147.21777344,338.992489939,"00000238557270000",0.694023883250144
"1007",4185.6015625,288.564341654,"00000791118170000",0.694023883250144
"1008",4206.49804688,284.049845764,"00676400090140000",0.694023883250144
"1009",4210.14257813,283.960610157,"00676400140570000",0.694023883250144
"1010",4229.90234375,293.071225647,"0067960A000080000",0.694023883250144
"1011",4242.27441406,341.660494819,"00000398293000000",0.694023883250144
"1012",4250.01074219,390.000239123,"00000188269000000",0.694023883250144
"1013",4250.01269531,390.000257103,"00000188269000100",0.694023883250144
"1014",4250.23632813,284.309643584,"00676400100370000",0.694023883250144
"1015",4258.68847656,292.188396526,"00000264748000000",0.694023883250144
"1016",4269.88085938,264.788507512,"00000358207440000",0.694023883250144
"1017",4275.25097656,336.698286168,"00000607010020000",0.694023883250144
"1018",4281.66699219,395.302631069,"00000662159020000",0.694023883250144
"1019",4287.79101563,274.759006358,"0067720A000440000",0.694023883250144
"1020",4305.74804688,331.536957913,"00000606908140000",0.694023883250144
"1021",4309.10351563,334.149436096,"00000607010480100",0.694023883250144
"1022",4330.56347656,283.39905891,"00000669988000000",0.694023883250144
"1023",4335.74609375,286.501558442,"00676400100380000",0.694023883250144
"1024",4345.77148438,334.797865016,"00000607010500000",0.694023883250144
"1025",4354.62597656,358.559704233,"00000820829600000",0.694023883250144
"1026",4355.78515625,322.779087418,"00676400050520000",0.694023883250144
"1027",4363.37109375,334.890146718,"00000607010480000",0.694023883250144
"1028",4366.38867188,262.27602982,"007481000123A0000",0.694023883250144
"1029",4385.24804688,276.632465681,"00000136015000000",0.694023883250144
"1030",4386.99023438,335.129223857,"00000607010460000",0.694023883250144
"1031",4387.15527344,312.638171058,"00000809779790000",0.694023883250144
"1032",4392.93164063,345.614094755,"00293800B10150100",0.694023883250144
"1033",4394.07519531,344.024879062,"00000398293000100",0.694023883250144
"1034",4404.984375,290.938483618,"00676400070020000",0.694023883250144
"1035",4407.06542969,315.282145242,"00000809781220000",0.694023883250144
"1036",4409.35742188,277.702255936,"00000143449000000",0.694023883250144
"1037",4410.0546875,276.11961135,"00000271369000000",0.694023883250144
"1038",4434.08398438,336.05024805,"00000607010500100",0.694023883250144
"1039",4436.43066406,336.743076471,"00000606906440100",0.694023883250144
"1040",4453.0703125,338.585727661,"00737600030160000",0.694023883250144
"1041",4471.390625,286.489821179,"00000669982000000",0.694023883250144
"1042",4474.48339844,291.460391416,"00000174907000000",0.694023883250144
"1043",4478.44042969,360.557187875,"00000820829620000",0.694023883250144
"1044",4479.84960938,279.19456587,"00000311188000100",0.694023883250144
"1045",4483.88671875,300.631586467,"00000264745000000",0.694023883250144
"1046",4487.96386719,307.940231563,"00000706341580000",0.694023883250144
"1047",4491.28320313,334.794753602,"00000607011200000",0.694023883250144
"1048",4505.68261719,297.79754271,"00000286234000000",0.694023883250144
"1049",4515.74316406,314.479238275,"00000706342440000",0.694023883250144
"1050",4521.44335938,290.500085661,"00000791102660000",0.694023883250144
"1051",4531.27539063,304.667237749,"00000791116950000",0.694023883250144
"1052",4569.74707031,337.31139396,"00000607010380000",0.694023883250144
"1053",4571.51171875,340.688455947,"00737600030150000",0.694023883250144
"1054",4576.90820313,338.634114328,"00000607010540100",0.694023883250144
"1055",4580.83300781,284.41913372,"00000219928000000",0.694023883250144
"1056",4587.99316406,339.414034402,"00000606906500100",0.694023883250144
"1057",4606.265625,339.151996026,"00000811223900100",0.694023883250144
"1058",4626.88964844,362.353405578,"00000820829610000",0.694023883250144
"1059",4628.00195313,282.000273393,"00000125764000000",0.694023883250144
"1060",4628.22851563,283.499479784,"008035000N0020000",0.694023883250144
"1061",4633.5078125,316.760537059,"00000171244000000",0.694023883250144
"1062",4647.72265625,336.711142842,"00000606908120100",0.694023883250144
"1063",4666.15039063,291.353972994,"00000175708000000",0.694023883250144
"1064",4694.11328125,302.862328329,"0081240B000080000",0.694023883250144
"1065",4694.24609375,280.826852608,"0067720A000970000",0.694023883250144
"1066",4705.38378906,322.721143867,"00000398158100000",0.694023883250144
"1067",4707.87890625,295.368913451,"008134000203A0000",0.694023883250144
"1068",4716.27050781,351.374562786,"00000170842000000",0.694023883250144
"1069",4751.97753906,293.999644527,"001725000101A0000",0.694023883250144
"1070",4763.79882813,314.721290233,"000914000B01A0000",0.694023883250144
"1071",4788.59082031,292.931089714,"00000259756000000",0.694023883250144
"1072",4793.16992188,294.466500407,"00000113113000000",0.694023883250144
"1073",4799.3984375,348.758730932,"00000606902120100",0.694023883250144
"1074",4799.45996094,348.760730344,"00000606902100000",0.694023883250144
"1075",4800.72949219,292.404557136,"00689800130230000",0.694023883250144
"1076",4810.41015625,348.916269636,"00000606902100100",0.694023883250144
"1077",4822.54003906,294.75875049,"00000175705000000",0.694023883250144
"1078",4840.96679688,294.63741797,"0088210E000100000",0.694023883250144
"1079",4845.60058594,320.291078935,"00000171247000000",0.694023883250144
"1080",4850.25390625,290.39188845,"002564002243A0000",0.694023883250144
"1081",4854.04296875,324.119430989,"0081240B000040000",0.694023883250144
"1082",4871.7109375,317.24996272,"00000791118160000",0.694023883250144
"1083",4890.02441406,294.871715627,"00000324688000000",0.694023883250144
"1084",4894.09667969,296.716374103,"00000113116000000",0.694023883250144
"1085",4900.16992188,298.481638695,"00000791102640000",0.694023883250144
"1086",4918.9453125,322.701804445,"00000768265700000",0.694023883250144
"1087",4929.70507813,296.480807672,"00000177184000000",0.694023883250144
"1088",4950.09082031,298.003034798,"00689800160580000",0.694023883250144
"1089",4958.81933594,299.846354787,"00000130324000000",0.694023883250144
"1090",4960.45410156,297.538629719,"00000100966000000",0.694023883250144
"1091",4964.64160156,341.348033675,"00000606908140100",0.694023883250144
"1092",4978.63085938,297.557207355,"0088210E000090000",0.694023883250144
"1093",4985.27636719,300.20976861,"00000170182000000",0.694023883250144
"1094",4986.43652344,298.781122989,"00000171469000000",0.694023883250144
"1095",4996.77734375,340.878735471,"0067860B0053A0000",0.694023883250144
"1096",4998.94140625,312.051527986,"00000706426930000",0.694023883250144
"1097",4999.46777344,300.117862578,"00000207052000000",0.694023883250144
"1098",4999.91699219,299.99689302,"00713500NN0070000",0.694023883250144
"1099",4999.91796875,299.99689302,"00713500NN0060000",0.694023883250144
"1100",4999.93847656,300.00165742,"00594900040120000",0.694023883250144
"1101",4999.95117188,300.002165141,"00594900040110000",0.694023883250144
"1102",4999.98144531,299.998954032,"00713500JJ0310000",0.694023883250144
"1103",4999.99316406,329.999558791,"00000686059000000",0.694023883250144
"1104",4999.99609375,299.999748874,"00689800130530000",0.694023883250144
"1105",5000.00683594,299.99992782,"00713500JJ0280000",0.694023883250144
"1106",5000.0078125,300.000294759,"00000820315140000",0.694023883250144
"1107",5000.01074219,300.000388242,"008292000D0190000",0.694023883250144
"1108",5000.05371094,300.001967245,"007594000G0100000",0.694023883250144
"1109",5000.06640625,300.002457259,"007594000G0110000",0.694023883250144
"1110",5003.55566406,328.675778673,"00000193252000000",0.694023883250144
"1111",5009.46191406,301.165001056,"006629000L0270000",0.694023883250144
"1112",5013.63085938,311.957129849,"00000791116780000",0.694023883250144
"1113",5014.81835938,312.436924762,"00000706427040000",0.694023883250144
"1114",5017.8671875,300.212916898,"00000169942000000",0.694023883250144
"1115",5024.76074219,470.830371879,"00000808580360000",0.694023883250144
"1116",5025.81933594,300.669973621,"00000222199000000",0.694023883250144
"1117",5028.53710938,359.919327531,"0067850C000460000",0.694023883250144
"1118",5031.47460938,300.919937783,"00000130333000000",0.694023883250144
"1119",5034.40234375,301.106909047,"0088210E000300000",0.694023883250144
"1120",5038.55859375,312.975362379,"00000706427050000",0.694023883250144
"1121",5043.29589844,300.132572542,"00000259747000000",0.694023883250144
"1122",5049.00292969,300.000166157,"001725000101B0000",0.694023883250144
"1123",5071.73242188,302.497717479,"00000174535000000",0.694023883250144
"1124",5074.24609375,302.017053811,"0088210E000310000",0.694023883250144
"1125",5090.23144531,302.389874249,"00000130303000000",0.694023883250144
"1126",5092.46679688,302.803638472,"00000103705000000",0.694023883250144
"1127",5094.23730469,304.218820919,"00000110870000000",0.694023883250144
"1128",5102.25878906,303.077539347,"00000174532000000",0.694023883250144
"1129",5102.99414063,300.945245029,"00000171472000000",0.694023883250144
"1130",5103.6328125,302.111762727,"00000207049000000",0.694023883250144
"1131",5106.83398438,305.374173172,"00676400070010000",0.694023883250144
"1132",5115.3671875,302.080746997,"00676400140580000",0.694023883250144
"1133",5122.765625,289.642724372,"008035000N0010000",0.694023883250144
"1134",5125.91601563,304.618079202,"00000122095000000",0.694023883250144
"1135",5131.70117188,303.162687472,"00000170185000000",0.694023883250144
"1136",5155.35742188,305.168327404,"00000274828000000",0.694023883250144
"1137",5166.53417969,303.526272084,"00000222196000000",0.694023883250144
"1138",5215.82226563,315.814487413,"00676400160180000",0.694023883250144
"1139",5219.08789063,306.459176385,"0086820E000090000",0.694023883250144
"1140",5236.9609375,407.131720718,"00000291949700000",0.694023883250144
"1141",5242.91503906,310.064740709,"00000333487000000",0.694023883250144
"1142",5247.1328125,312.380197508,"006629000L0280000",0.694023883250144
"1143",5253.96777344,304.367686675,"00000171466000000",0.694023883250144
"1144",5258.99511719,307.171774699,"00000794484930000",0.694023883250144
"1145",5265.828125,306.370282012,"00000283606000000",0.694023883250144
"1146",5268.1640625,361.750028867,"0067850C000430000",0.694023883250144
"1147",5272.21679688,292.606281143,"00000126052000000",0.694023883250144
"1148",5272.68359375,306.73585445,"00689800100300000",0.694023883250144
"1149",5280.27832031,310.829504008,"00000333484000000",0.694023883250144
"1150",5280.58789063,365.640098201,"007484000005B0000",0.694023883250144
"1151",5284.63183594,372.604507905,"00000606905480000",0.694023883250144
"1152",5292.27539063,306.106283773,"0067870E000510000",0.694023883250144
"1153",5295.921875,308.590820516,"0087090G000330000",0.694023883250144
"1154",5296.70410156,327.421062946,"00324400020010100",0.694023883250144
"1155",5298.44628906,307.281279592,"00689800100310000",0.694023883250144
"1156",5300.30859375,312.012401078,"00000125584000000",0.694023883250144
"1157",5300.94238281,312.037856868,"00000125581000000",0.694023883250144
"1158",5302.84179688,307.463527369,"00689800100350000",0.694023883250144
"1159",5313.34765625,319.046171512,"00000239680000000",0.694023883250144
"1160",5319.36816406,307.504185502,"0087090G000380000",0.694023883250144
"1161",5330.15332031,308.055289383,"00000283612000000",0.694023883250144
"1162",5335.00585938,316.999990319,"00000791116780100",0.694023883250144
"1163",5347.20410156,313.83242203,"00000681613000000",0.694023883250144
"1164",5356.76269531,360.126533132,"00000170845000000",0.694023883250144
"1165",5367.5234375,317.59743474,"00689800190020000",0.694023883250144
"1166",5373.47460938,306.532951814,"00000300172000000",0.694023883250144
"1167",5375.18261719,316.00077649,"00000685432000000",0.694023883250144
"1168",5377.19335938,315.08800082,"00713500JJ0490000",0.694023883250144
"1169",5377.24902344,315.089000814,"00713500JJ0500000",0.694023883250144
"1170",5381.44628906,321.156382413,"00000794484770000",0.694023883250144
"1171",5393.4375,312.040659051,"00000189598000000",0.694023883250144
"1172",5395.17773438,314.814015403,"00000681616000000",0.694023883250144
"1173",5395.95117188,309.058620792,"00689800100360000",0.694023883250144
"1174",5399.68847656,329.568744993,"00000171241000000",0.694023883250144
"1175",5400.24121094,308.457520528,"00713500LL0210000",0.694023883250144
"1176",5404.25097656,293.049428859,"00689800130220000",0.694023883250144
"1177",5407.76953125,293.760711049,"00000150859000000",0.694023883250144
"1178",5432.55078125,322.741817172,"008019000E0150000",0.694023883250144
"1179",5433.29589844,329.867904746,"00000219076000000",0.694023883250144
"1180",5440.73925781,352.185735247,"00000606906540100",0.694023883250144
"1181",5443.69140625,319.469503564,"00000218647000000",0.694023883250144
"1182",5444.20800781,315.801283549,"00000286231000000",0.694023883250144
"1183",5444.2421875,319.780605636,"00667700020440000",0.694023883250144
"1184",5448.625,318.414660101,"00000457594000000",0.694023883250144
"1185",5449.95996094,304.141371802,"00713500JJ0290000",0.694023883250144
"1186",5456.27148438,326.515857353,"00000239683000000",0.694023883250144
"1187",5460.70507813,323.783526881,"008019000E0160000",0.694023883250144
"1188",5465.20019531,337.767951964,"00000706431190000",0.694023883250144
"1189",5466.69628906,375.040713133,"00000606905480100",0.694023883250144
"1190",5479.81347656,318.856973535,"00000189487000000",0.694023883250144
"1191",5480.9609375,331.757371152,"00000219079000000",0.694023883250144
"1192",5482.44042969,315.950077221,"00000794484940000",0.694023883250144
"1193",5484.37695313,322.030760172,"00000189520000000",0.694023883250144
"1194",5499.97265625,309.999306266,"00713500LL0320000",0.694023883250144
"1195",5499.97949219,309.999306253,"00713500LL0330000",0.694023883250144
"1196",5499.98730469,319.999348031,"007554000G0360000",0.694023883250144
"1197",5499.98828125,319.999794345,"006630000A0110000",0.694023883250144
"1198",5499.99511719,319.999857385,"007554000G0350000",0.694023883250144
"1199",5500.0078125,309.999801911,"00713500LL0310000",0.694023883250144
"1200",5500.01074219,310.000297489,"00713500LL0340000",0.694023883250144
"1201",5500.01757813,320.00030481,"006630000A0100000",0.694023883250144
"1202",5508.18164063,320.765983232,"00000672691000000",0.694023883250144
"1203",5509.00976563,319.744303616,"00000189484000000",0.694023883250144
"1204",5522.77734375,322.993243347,"00000222874000000",0.694023883250144
"1205",5524.5,325.555954882,"00000794484760000",0.694023883250144
"1206",5528.98632813,311.05627778,"00000221692000000",0.694023883250144
"1207",5532.55566406,315.7195311,"00870900050480000",0.694023883250144
"1208",5535.79003906,324.032784943,"008019000E0170000",0.694023883250144
"1209",5537.65039063,353.166223814,"00000607010540000",0.694023883250144
"1210",5537.74316406,305.366363846,"00713500LL0220000",0.694023883250144
"1211",5542.25292969,317.837049347,"00713500KK0470000",0.694023883250144
"1212",5542.83203125,316.634927791,"00870900050470000",0.694023883250144
"1213",5545.05859375,349.409218716,"00000681274000000",0.694023883250144
"1214",5545.6171875,326.713749957,"00000304021000000",0.694023883250144
"1215",5546.08007813,316.692780875,"00000189718000000",0.694023883250144
"1216",5547.43945313,328.867617672,"00000808580300000",0.694023883250144
"1217",5553.80078125,317.22989379,"00870900050460000",0.694023883250144
"1218",5555.93261719,320.420283115,"00000457597000000",0.694023883250144
"1219",5556.58007813,316.542344332,"00000189688000000",0.694023883250144
"1220",5563.33496094,313.786074847,"00689800190030000",0.694023883250144
"1221",5563.83300781,313.207919225,"00689800100290000",0.694023883250144
"1222",5568.08886719,311.906259265,"0087090G000370000",0.694023883250144
"1223",5571.75,374.243856858,"0067720A000980000",0.694023883250144
"1224",5581.06835938,305.826257954,"00667700040040000",0.694023883250144
"1225",5592.41015625,323.700154639,"00000220240000000",0.694023883250144
"1226",5593.73242188,323.751153816,"00000220243000000",0.694023883250144
"1227",5594.96875,323.800654266,"00000220246000000",0.694023883250144
"1228",5598.45703125,310.877553117,"00713500NN0210000",0.694023883250144
"1229",5620.38769531,324.97838678,"00000189523000000",0.694023883250144
"1230",5624.91601563,324.99872515,"00000679462000000",0.694023883250144
"1231",5624.9296875,324.9992215,"00000679465000000",0.694023883250144
"1232",5626.92480469,322.665685954,"00000218644000000",0.694023883250144
"1233",5631.79785156,327.547077796,"00000173188000000",0.694023883250144
"1234",5633.90332031,320.611449346,"00000193213000000",0.694023883250144
"1235",5635.64746094,326.555962372,"00000280741000000",0.694023883250144
"1236",5640.41015625,322.658511703,"00000679042000000",0.694023883250144
"1237",5646.640625,324.093574518,"00000276442000000",0.694023883250144
"1238",5658.83203125,357.132698539,"00000811223600000",0.694023883250144
"1239",5659.24609375,323.984173982,"00000276484000000",0.694023883250144
"1240",5686.24707031,331.764097547,"00000685435000000",0.694023883250144
"1241",5688.33984375,319.208329054,"00788200010180000",0.694023883250144
"1242",5690.35351563,325.684146655,"00000222871000000",0.694023883250144
"1243",5695.58203125,319.322255784,"00689800130090000",0.694023883250144
"1244",5702.12597656,306.736453549,"0080350F000120000",0.694023883250144
"1245",5712.01464844,324.676439994,"00000189691000000",0.694023883250144
"1246",5721.86914063,326.887568455,"00000258469000000",0.694023883250144
"1247",5721.93554688,330.021515757,"008442000D0270000",0.694023883250144
"1248",5724.53125,324.173953824,"007364000A0030000",0.694023883250144
"1249",5726.21679688,324.238953742,"007364000A0040000",0.694023883250144
"1250",5726.96777344,310.205338111,"00000639610000000",0.694023883250144
"1251",5727.37695313,334.53253544,"00000791116920100",0.694023883250144
"1252",5734.97265625,329.399463947,"00000182383000000",0.694023883250144
"1253",5735.01953125,329.358257666,"00000182380000000",0.694023883250144
"1254",5749.04785156,329.968619332,"006943000B0020000",0.694023883250144
"1255",5760.00585938,312.000128337,"00000121774000000",0.694023883250144
"1256",5763.32617188,332.338324834,"00000258739000000",0.694023883250144
"1257",5765.14355469,331.85880531,"00000255124000000",0.694023883250144
"1258",5801.08300781,335.289864297,"00000324535000000",0.694023883250144
"1259",5808.54101563,313.657143312,"00000820315120000",0.694023883250144
"1260",5811.01953125,319.36058446,"008292000D0200000",0.694023883250144
"1261",5813.77832031,330.758033602,"00000259087000000",0.694023883250144
"1262",5817.66503906,324.103549786,"00870900050270000",0.694023883250144
"1263",5825.47167969,337.079030513,"00000304018000000",0.694023883250144
"1264",5837.57226563,321.905953096,"006966000E0020000",0.694023883250144
"1265",5841.25878906,339.018126934,"00000341605000000",0.694023883250144
"1266",5846.62695313,323.550469406,"00870900050280000",0.694023883250144
"1267",5854.14257813,344.369855499,"00000799450210000",0.694023883250144
"1268",5858.99414063,318.60698905,"0086820E000100000",0.694023883250144
"1269",5859.41796875,344.595378185,"00000799450210100",0.694023883250144
"1270",5864.90722656,375.202783622,"00000279133000000",0.694023883250144
"1271",5871.92773438,337.571104899,"00000376624000000",0.694023883250144
"1272",5876.46777344,337.690233685,"00000341602000000",0.694023883250144
"1273",5877.57421875,326.690736498,"00000679039000000",0.694023883250144
"1274",5880.58203125,317.197657022,"0066890A000180000",0.694023883250144
"1275",5888.44726563,313.263445525,"00000360307000000",0.694023883250144
"1276",5896.96289063,323.448757766,"00788200010260000",0.694023883250144
"1277",5898.19140625,337.945823668,"00000626488010000",0.694023883250144
"1278",5900.00390625,318.000051702,"00612700010010000",0.694023883250144
"1279",5911.84277344,323.137447304,"006633000B0240000",0.694023883250144
"1280",5913.65429688,333.597335135,"00000679081000000",0.694023883250144
"1281",5914.49121094,307.802960015,"00000179680000000",0.694023883250144
"1282",5914.84765625,323.818854191,"00788200010270000",0.694023883250144
"1283",5916.01660156,333.450200152,"00000679084000000",0.694023883250144
"1284",5931.94140625,323.078421774,"0078830A000260000",0.694023883250144
"1285",5932.91210938,337.523682085,"00000175543000000",0.694023883250144
"1286",5934.70703125,365.845356265,"00000811223880100",0.694023883250144
"1287",5935.61328125,319.059254159,"0066870A000050000",0.694023883250144
"1288",5941.6484375,319.564028852,"0066870A000060000",0.694023883250144
"1289",5945.04492188,336.731513626,"00667700020460000",0.694023883250144
"1290",5951.08789063,320.11536993,"00000821500100000",0.694023883250144
"1291",5958.75292969,341.806167029,"00000104086000000",0.694023883250144
"1292",5959.26660156,329.657405133,"00000258736000000",0.694023883250144
"1293",5960.01953125,318.571474027,"00000624441180000",0.694023883250144
"1294",5968.25976563,322.771122982,"00000733434580000",0.694023883250144
"1295",5968.95800781,341.762960989,"00000239686000000",0.694023883250144
"1296",5973.58984375,381.248514913,"00000606905000000",0.694023883250144
"1297",5974.08007813,328.848390889,"00788200010110000",0.694023883250144
"1298",5975.23925781,338.972372424,"00000552805000000",0.694023883250144
"1299",5976.99414063,330.422440097,"00000662159540000",0.694023883250144
"1300",5979.18066406,338.991305051,"00000552802000000",0.694023883250144
"1301",5985.13183594,316.617895482,"00860500300240000",0.694023883250144
"1302",6006,325.619286445,"00788200010290000",0.694023883250144
"1303",6008.62792969,340.441476522,"00000323260000000",0.694023883250144
"1304",6013.89453125,339.500883964,"008442000D0170000",0.694023883250144
"1305",6020.55273438,344.345399497,"00000320242000000",0.694023883250144
"1306",6021.27246094,313.35297236,"00689800160570000",0.694023883250144
"1307",6036.48144531,340.296699352,"00000669421000000",0.694023883250144
"1308",6041.51660156,346.867823418,"00000227182000000",0.694023883250144
"1309",6049.64648438,358.433610611,"008819000J0170000",0.694023883250144
"1310",6060.578125,339.178332529,"00000801853900000",0.694023883250144
"1311",6064.25585938,326.669028455,"00788200010280000",0.694023883250144
"1312",6064.96777344,331.855211007,"00000324538000000",0.694023883250144
"1313",6067.17382813,322.572691236,"00668400020200000",0.694023883250144
"1314",6074.36132813,359.973875717,"008819000J0180000",0.694023883250144
"1315",6075.37011719,345.746193554,"00000190097000000",0.694023883250144
"1316",6076.31835938,330.965300614,"007183002905C0000",0.694023883250144
"1317",6081.20800781,349.548416262,"00000152071000000",0.694023883250144
"1318",6088.20507813,364.87617415,"00000314653000000",0.694023883250144
"1319",6091.04101563,341.246492994,"00000669418000000",0.694023883250144
"1320",6091.06054688,323.407853268,"00668400020210000",0.694023883250144
"1321",6092.2109375,356.246927271,"0067950C000050000",0.694023883250144
"1322",6099.23242188,376.646447322,"00000811223640000",0.694023883250144
"1323",6113.828125,328.734293332,"00000286228000000",0.694023883250144
"1324",6123.03222656,327.138657923,"006633000B0250000",0.694023883250144
"1325",6125.84960938,346.145982919,"00000148237000000",0.694023883250144
"1326",6127.45703125,327.19609386,"0078830A000250000",0.694023883250144
"1327",6130.63085938,348.360813326,"00000201697000000",0.694023883250144
"1328",6138.04296875,344.609992632,"008442000D0280000",0.694023883250144
"1329",6143.41796875,346.139105185,"00000190096000000",0.694023883250144
"1330",6145.54492188,332.048613948,"00788200010100000",0.694023883250144
"1331",6147.73339844,324.234414945,"00713500JJ0350000",0.694023883250144
"1332",6149.99414063,347.241699546,"00000504358000000",0.694023883250144
"1333",6153.15429688,320.894095735,"00689800130520000",0.694023883250144
"1334",6153.3359375,346.95722404,"008442000D0160000",0.694023883250144
"1335",6161.63085938,342.874674086,"00000758788000000",0.694023883250144
"1336",6161.67382813,322.893038614,"0066890A000190000",0.694023883250144
"1337",6162.98535156,340.95167059,"00000801853800000",0.694023883250144
"1338",6169.93261719,346.796212048,"00000170023000000",0.694023883250144
"1339",6171.23339844,323.771763272,"00000821500120000",0.694023883250144
"1340",6176.65722656,347.355095744,"00000706431170000",0.694023883250144
"1341",6178.24511719,347.900531037,"00000507466000000",0.694023883250144
"1342",6179.125,345.75821851,"00000372832000000",0.694023883250144
"1343",6180.49609375,328.469114115,"00788200010170000",0.694023883250144
"1344",6185.46875,347.975826048,"00000626487270000",0.694023883250144
"1345",6185.83886719,326.741176465,"00689800130080000",0.694023883250144
"1346",6189.60058594,327.159578722,"00000662159010000",0.694023883250144
"1347",6190.7578125,346.97578354,"00000180529000000",0.694023883250144
"1348",6190.95898438,347.660188933,"00000626487280000",0.694023883250144
"1349",6193.68164063,346.506020221,"00000180658000000",0.694023883250144
"1350",6194.98046875,368.499522705,"00000786619000000",0.694023883250144
"1351",6195.02734375,368.500522629,"00000786619000100",0.694023883250144
"1352",6197.90039063,332.681683952,"008710000B0150000",0.694023883250144
"1353",6199.44628906,346.657905006,"00000180661000000",0.694023883250144
"1354",6200.01367188,348.00006433,"007594000C0400000",0.694023883250144
"1355",6200.01464844,348.000064346,"007594000C0410000",0.694023883250144
"1356",6219.04980469,356.775099744,"00000589342750000",0.694023883250144
"1357",6231.87207031,356.895857385,"00000239692000000",0.694023883250144
"1358",6233.27734375,347.375002181,"00000190093000000",0.694023883250144
"1359",6233.80273438,350.94415441,"00000687427000000",0.694023883250144
"1360",6234.53222656,343.857842671,"00000463312000000",0.694023883250144
"1361",6239.60058594,356.00022171,"00000182527000000",0.694023883250144
"1362",6239.87792969,349.886104774,"00000150238000000",0.694023883250144
"1363",6249.97363281,350.030481358,"00000223306000000",0.694023883250144
"1364",6250.00195313,350.000056007,"00000701845000000",0.694023883250144
"1365",6250.00292969,350.000055442,"00000701842000000",0.694023883250144
"1366",6250.03808594,350.03148129,"00000223303000000",0.694023883250144
"1367",6261.0390625,352.403833916,"00000201571000000",0.694023883250144
"1368",6262.60351563,354.831901863,"00000148180000000",0.694023883250144
"1369",6262.93652344,349.138125384,"00000507469000000",0.694023883250144
"1370",6264.04101563,328.079344087,"00000639587070000",0.694023883250144
"1371",6269.73046875,351.453479741,"00000281023000000",0.694023883250144
"1372",6271.15332031,348.65369037,"00000320239000000",0.694023883250144
"1373",6274.13574219,348.293174745,"00000180532000000",0.694023883250144
"1374",6274.15917969,368.895022832,"00000207028000000",0.694023883250144
"1375",6276.46777344,348.308397011,"00000170026000000",0.694023883250144
"1376",6292.35351563,330.309095209,"00000639588280000",0.694023883250144
"1377",6293.64746094,369.816348359,"00000227215000000",0.694023883250144
"1378",6295.25195313,334.765001531,"00000360946000000",0.694023883250144
"1379",6296.13085938,354.088017979,"00000152068000000",0.694023883250144
"1380",6302.015625,328.805582509,"00000639587060000",0.694023883250144
"1381",6306.54199219,358.061887942,"00000435583000000",0.694023883250144
"1382",6308.0390625,325.159701378,"0067870J000080000",0.694023883250144
"1383",6310.0625,349.867144963,"00000504355000000",0.694023883250144
"1384",6315.22949219,351.689218447,"00000205480000000",0.694023883250144
"1385",6320.29589844,352.15830871,"00000180202000000",0.694023883250144
"1386",6327.1953125,351.457730799,"00000115735000000",0.694023883250144
"1387",6329.5390625,378.271303467,"00000295414000000",0.694023883250144
"1388",6334.06933594,349.669741624,"00000169984000000",0.694023883250144
"1389",6338.1484375,342.61738225,"00000489247000000",0.694023883250144
"1390",6342.32519531,344.037589485,"00000639334000000",0.694023883250144
"1391",6345.08105469,393.504847789,"00000147829000000",0.694023883250144
"1392",6347.45703125,326.952513559,"00000250204000000",0.694023883250144
"1393",6347.48828125,344.678944484,"00000452425000000",0.694023883250144
"1394",6351.83105469,385.434243361,"00000706000000100",0.694023883250144
"1395",6356.24121094,336.189792905,"00000360955000000",0.694023883250144
"1396",6369.421875,335.805041817,"00000265447000000",0.694023883250144
"1397",6370.28125,340.915530478,"00859600070100000",0.694023883250144
"1398",6374.2265625,345.163189733,"00000452431000000",0.694023883250144
"1399",6378.9375,353.690844529,"00000626487900000",0.694023883250144
